,algorithm,policy,machine_id,workload_type,avg_cpu_actual,avg_cpu_predicted,avg_solar_pv,energy_consumed_wh,green_energy_wh,grid_energy_wh,geuf_percentage
184,TempoSight,NAIVE_CARBON_AWARE,"(386,)",MEDIUM,30.527500057220834,30.2,0.8756329497264108,261.05500011444167,261.05500011444167,0.0,100.0
185,TempoSight,GREEN_OBLIVIOUS,"(386,)",MEDIUM,30.0133333683,30.11,0.06333419362192974,260.0266667366,128.7474343574366,131.2792323791634,49.51316569690687
186,TempoSight,PREDICTIVE_CARBON_AWARE,"(392,)",MEDIUM,33.12833331425917,33.34,0.0,266.25666662851836,0.0,266.25666662851836,0.0
187,TempoSight,NAIVE_CARBON_AWARE,"(392,)",MEDIUM,33.12833331425917,33.34,0.0,266.25666662851836,0.0,266.25666662851836,0.0
188,TempoSight,GREEN_OBLIVIOUS,"(392,)",MEDIUM,29.889999922118335,30.0,0.0,259.77999984423667,0.0,259.77999984423667,0.0
189,TempoSight,PREDICTIVE_CARBON_AWARE,"(398,)",MEDIUM,30.179166587196665,30.7,1.4829303116933079e-06,260.35833317439335,10.354999987283332,250.00333318711,3.9772108927841923
190,TempoSight,NAIVE_CARBON_AWARE,"(398,)",MEDIUM,30.179166587196665,30.7,1.4829303116933079e-06,260.35833317439335,10.354999987283332,250.00333318711,3.9772108927841923
191,TempoSight,GREEN_OBLIVIOUS,"(398,)",MEDIUM,30.179166587196665,30.7,1.4829303116933079e-06,260.35833317439335,10.354999987283332,250.00333318711,3.9772108927841923
192,TempoSight,PREDICTIVE_CARBON_AWARE,"(404,)",MEDIUM,30.640833298364168,30.33,0.0008233448094331232,261.2816665967283,11.137078152745742,250.14458844398257,4.262479759031511
193,TempoSight,NAIVE_CARBON_AWARE,"(404,)",MEDIUM,30.640833298364168,30.33,0.0008233448094331232,261.2816665967283,11.137078152745742,250.14458844398257,4.262479759031511
194,TempoSight,GREEN_OBLIVIOUS,"(404,)",MEDIUM,30.640833298364168,30.33,0.0008233448094331232,261.2816665967283,11.137078152745742,250.14458844398257,4.262479759031511
195,TempoSight,PREDICTIVE_CARBON_AWARE,"(410,)",MEDIUM,30.317916774745417,30.06,0.016944974789742922,260.6358335494909,68.26088696929652,192.37494658019432,26.19013895352758
196,TempoSight,NAIVE_CARBON_AWARE,"(410,)",MEDIUM,30.03041677474542,29.69,0.020143178536679622,260.06083354949084,78.93255362324818,181.12827992624264,30.351572955420426
